servicio_id,precio,fecha,descripcion,empleado_id,mascota_id
909,231.02,1/10/2024,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",48,801
910,277.79,5/21/2024,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",23,664
911,303.28,8/6/2023,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,44,206
912,354.91,9/11/2023,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,7,282
913,316.11,1/15/2024,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,16,525
914,332.06,5/23/2024,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,21,2
915,336.41,1/6/2024,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,7,290
916,158.44,3/2/2024,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",7,868
917,327.57,2/6/2024,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",10,969
918,305.43,6/29/2023,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",28,124
919,454.51,9/22/2023,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",14,958
920,455.74,7/22/2023,Phasellus in felis. Donec semper sapien a libero. Nam dui.,9,11
921,422.32,4/29/2024,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3,624
922,483.22,3/17/2024,Fusce consequat. Nulla nisl. Nunc nisl.,3,117
923,198.68,3/13/2024,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",41,595
924,424.75,8/30/2023,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",17,633
925,174.45,7/22/2023,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10,86
926,436.7,9/29/2023,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",48,280
927,448.09,2/15/2024,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",44,689
928,311.28,2/10/2024,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",37,497
929,323.18,5/15/2024,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",39,796
930,272.5,2/9/2024,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",18,731
931,298.39,7/25/2023,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",40,673
932,220.35,1/30/2024,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",27,736
933,173.23,8/14/2023,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",7,322
934,258.03,3/29/2024,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",33,54
935,308.63,6/16/2023,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",37,954
936,258.32,8/31/2023,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,45,699
937,401.38,2/24/2024,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",46,328
938,346.19,2/11/2024,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",43,987
939,314.71,10/11/2023,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",24,976
940,161.86,7/5/2023,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,22,74
941,420.24,4/3/2024,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",18,159
942,342.65,5/12/2024,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",19,900
943,158.29,11/14/2023,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",21,694
944,296.15,7/13/2023,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,18,994
945,221.48,4/10/2024,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,3,135
946,227.12,4/17/2024,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,21,675
947,465.66,12/13/2023,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",11,76
948,476.71,6/15/2023,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",7,120
949,456.36,4/12/2024,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",26,793
950,156.75,7/21/2023,Fusce consequat. Nulla nisl. Nunc nisl.,48,663
951,192.79,11/5/2023,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",20,14
952,318.72,11/4/2023,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,29,279
953,152.71,3/25/2024,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,37,477
954,191.5,7/15/2023,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",7,138
955,401.96,9/15/2023,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,44,338
956,164.05,8/19/2023,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,17,561
957,270.16,4/4/2024,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",47,75
958,328.74,1/3/2024,Fusce consequat. Nulla nisl. Nunc nisl.,5,386
959,332.92,6/7/2023,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",24,219
960,305.11,7/11/2023,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",4,89
961,475.02,10/10/2023,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,39,73
962,349.94,4/16/2024,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",38,514
963,311.42,5/31/2024,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",45,883
964,381.46,1/14/2024,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,25,447
965,359.93,8/26/2023,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1,901
966,181.2,7/11/2023,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",36,668
967,302.8,12/29/2023,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",18,509
968,231.05,5/13/2024,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",27,122
969,180.8,6/25/2023,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,45,71
970,401.09,6/14/2023,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",8,382
971,463.77,8/27/2023,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,31,533
972,383.58,10/21/2023,In congue. Etiam justo. Etiam pretium iaculis justo.,30,226
973,200.55,10/22/2023,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,50,88
974,315.53,9/25/2023,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",44,543
975,321.22,11/3/2023,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",47,71
976,343.25,5/26/2024,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",17,95
977,169.67,8/31/2023,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",37,684
978,429.87,1/29/2024,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",50,716
979,235.64,11/21/2023,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",30,449
980,329.13,2/12/2024,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",30,382
981,442.12,4/28/2024,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",35,637
982,380.56,11/1/2023,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",43,941
983,441.83,4/27/2024,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1,971
984,265.8,3/9/2024,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",4,369
985,186.22,12/3/2023,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,15,858
986,333.55,8/25/2023,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",50,842
987,413.76,11/11/2023,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",8,572
988,262.21,1/28/2024,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",23,359
989,152.62,10/24/2023,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",42,304
990,221.87,10/26/2023,Sed ante. Vivamus tortor. Duis mattis egestas metus.,40,913
991,175.73,2/25/2024,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,37,872
992,191.36,1/19/2024,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,49,618
993,326.35,12/28/2023,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,47,910
994,286.48,7/24/2023,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,7,711
995,220.56,7/20/2023,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,47,467
996,497.43,10/30/2023,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",23,768
997,331.75,1/19/2024,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,33,387
998,364.24,4/23/2024,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,40,552
999,176.07,12/19/2023,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,46,893
1000,205.41,9/8/2023,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",31,916
